Tweet	Label
yg membuat rakyat tdk mempercayai penguasa: 1. sering bohong pemimpinnya 2. melarang rakyat melakukan sesuatu tp dia sendiri yg melakukannya 3. terlalu vulgar mempertontonkan kebodohan dan mengaggp rakyatnya semua bodoh	Anger
benci bat sama kumpulan ibu ibu	Anger
pinjem duit di leasing, giliran ditagih marah ke penagih bayar listrik nunggak, giliran petugas pln cabut fasilitas listrik, eh petugas pln malah dikeroyok. pesan barang cod, enggak sesuai ekspektasi, malah kurir yang disuruh bayar. wow, luar biasa!	Anger
salahnya dimana ketika harus marah pada hal yang salah?? sedang kebaikan kebaikan yg juga ada pada video engkau potong potong.. gak kelas komisaris ndul..	Anger
masih pagi jangan marah" bundaa	Anger
orang2 itu perlu di ajarin attitude berbelanja deh kyk nya. emosi	Anger
opini lo yg nomor 3 bodoh, zaman nabi poligami itu untuk ngebebasin wanita dari budak dsb, kalau kata" lo disini lo cuma mau cari enak di elu aja sumpah gedeg bgt gua manusia modelan gini	Anger
kalau tunjuk muka dgn anak dan isteri kemudian buat kenyatan bodoh ni..tu bukan berani bang..tu bapak bangang lagi bodoh degil mcm kaldai yg tk fikir anak2 dan isteri tersayang..ibarat kau bgi gambar kau dgn isteri kau tengah berjubo depan anak2..then berlegar dlm sosmed.	Anger
halah hidup kok cuma modal kontol tapi pengen cewek banyak, berlindung dibawah sunah rosul. nih nabi yg denger pernyataan lo kayak gini nangis anjir, sesat bangsat! belajar agama boleh, tapi jangan sampe mabok kayak org ini ya teman.	Anger
pagi pagi dah marah marah	Anger
ya ampun pagi pagi udah bikin emosi wkwk	Anger
another manusia tolol yang cocok dikebiri	Anger
marah marah terus! keriput!	Anger
enuf la buat drama acah masalah sosial masyarakat ni. most of the story lebih pda tnjuk negative yg 'lekat' kat kepala je.. acah je pdhal nak rating = masalah sosial increase.. and then nama melayu. tukar la nama lain. bodoh pny director	Anger
tp lebih tolol fenss nya sih	Anger
yg bego gue maraton baca seminggu doang di wt eng pas tau dia bakal daily pass	Anger
sabar sabar jgn emosi	Anger
jarta ama ael pagi pagi udah bikin emosi anjing	Anger
habis itu sakit hati, tolol banget emang	Anger
astaghfirullah marah marah	Anger
jalanan masih luas lu ngapain klakson tolol depan belakang lu kaga ada kendaraan	Anger
eh tiba tiba si a ini masuk jadi kelompok aku, aku yg emng agak punya dendam *maaf ya allah* kaya dih apasih, udah mah dia bawa kating tanpa ngasih tau ke aku dan temen aku t lagi	Anger
tolol sampe ke dna nya ni orang..	Anger
dia pasti marah	Anger
dengan berlindung merasa punya hak imunitas dpr ih bodoh amat saya gak pilih dia sebagai perwakilan rakyat sok orang sunda diam wae santet saja dari jarak jauh si orang pdi p itu nanti nglunjak dan besar kepala nya ..si anjing	Anger
semua yg dari arab pasti halal cuy bagi sebagian orang-orang bodoh yg ada di indonesia kdrt aja dibenarkan kencing onta aja diminum teroris dijadikan anggota fatwa mui teroris dijadikan ulama, ustadz n guru agama kok	Anger
maaf nih mus, kl mnrt sy yg bodoh ini, bknya yg mau pdh ibu kotanya tok to, emange wong sak jakarta arep melu pindah kbh? kan kantor2 perusahaan2 kabeh isih neng jakarta, cm urusan administrasi negara sing pndh to? kui mgk ngko yo isih ono perwakilan kementrian2 sik neng jakarta	Anger
gerombolan ngawur bin tolol..	Anger
buzzerrp bani bipang kafer komunis komen kepanasan.. 2022 masih bodoh bin dungu mudah di bohongin dan di tipu.. manusia rendah moral dan akhlak	Anger
pengen marah tapi ngga tau ke siapa	Anger
karena saya kesal di detik2 terakhir masih ada aja yg jd	Anger
hallo.. gue makin kesini makin gangerti knp se kepo itu sama masalalu doi gue. kek seneng aja liat masalalu doi gue tu ga bahagia kek tolol banget lu nyia"in doi gue yang emng superduper baik gue bertrimakasih si sama lo karna lo dah buang doi gue.	Anger
tapi walaupun ada scene uwu di rs, rating malah turun. karena setiap scene ada si jessi yg muncul, jadi pindah2 chanel tiep dia muncul. lebih baik ku lihat konflik perebutan reyna walaupun harus emosi juga liat tingkah kuyang. tapi ketimbang aku lihat si jesika	Anger
hahaha tuh kan udah bangkotan bodoh pula	Anger
aku benci kenapalah korg tepuk masa ni! hoi!!!!!!!	Anger
makin jeblok suara pdip di jawa barat ..buat orang sunda semangkin benci ..	Anger
pe yg kau benci sangat siel ngan aku	Anger
udah gw duga, soalnya tumben bgt cube ngegas bgt promosinya dll, jadi keinget cb helicopter kmrn . cube, kalo lo sampe ngapa2in anak gw awas ya. gw marah bnrn, marah bgt.	Anger
nah kan banyak homophobic nyampah di lapak itu foto mana kebanyakan dari indo lagi. mancing sih pake aplod segala, ujung2nya kan ada yang bawa2 w dan dia kena hate. bangsat emang yang nyuruh fanservice!	Anger
pagi2 udh dibikin jengkel. heran	Anger
eeee bak je baca ni ak gamau emosi sndirian, dia yg minjem kok dia yg ngatur pantek ajan leme cicingan ne	Anger
lucu menurut saya itu adalah wilayahnya presiden, dpr, dan mpr. bukan gubernur. kalau begitu artinya gubernur memiliki wewenang utk menyatakan diri merdeka. diksi yang bodoh. artinya pemindahan ibu kota tdk pernah memikirkan nasib jakarta selanjutnya mau dijadikan apa?	Anger
langsung melek gw bangsat	Anger
terus lawan siapa? tambah suwe tambah koyok wkwk lanjutkan lawakannya nawak nawak, gak emosi blass kok malah lucu lak nyawang	Anger
aq sumpah benci nerd yng main romen buku setiap hari pastu poyo nn hotboys	Anger
kok lu tolol bgt sih nder	Anger
giliran sgala hal yg berbau islam dikebiri,dpojokkan dg alih omikron. srius yg muslim kaga marah??imannya turun atau emnx pura2 muslim?	Anger
kurang tolol apalagi cb ni agama? tuhannya gak ngasih hukum cerai malah yg nikah lg dianggap zinah. dan gobloknya masih ada aja yg mau jdi kristen, emg sih setolol-tololnya monyet aja ga nyembah sesama monyet, lah ini manusia dikasih akal kok nyembah sesama manusia.	Anger
tolol bersama..	Anger
ini boleh ga si aku kecewa or marah sama dia haha.. cuma krn aku beli acrylic frame trs majang pc bareng sama polaroid ortuku dia blg gini apa aku doang yg sensi nih ya dikira nge kpop bikin lupa semua hal? bahkan ortu sendiri? lo bikin gw makin ga mau kenal spesies cowok	Anger
brengski w benci bgt sm matek	Anger
bentar bentar masih pagi jangan emosi dulu. mau ganti akun dulu buat maki-maki	Anger
reply la ws apa yang susah sangat nak suruh fix app je pun kang aku tak masuk kelas pastu kata aku ponteng bodoh betul	Anger
sumpah, shara bangsat anjeng bajingan	Anger
baru bangun kena marah tiba tiba but we should keep kiyowo	Anger
poin ke 3 kayak org bodoh ga sih? ngapain udah nikah berzinah sama wanita lain, ya di pikir aja. itu mah emang nafsu lo yang kayak gitu, sok-sok an berlindung di balik kata zinah.	Anger
ckp macam ni pun tk rasa nk marah ke kecik hati ke hmm	Anger
"katanya orang bisa jadi bodoh karena cinta, tapi aku ngga peduli semua itu. aku cuma mikir, betapa bodoh	Anger
gue senin kmrn ampir di serempet motor karena bule tolol naik nmax lawan arah. gue posisi liat kanan karena laju kendaraan dr sana kan, eh si bangsat ngebut dr kiri. bener2 1 inch from terrible2 accident..	Anger
aku marah karna dia berantakan bgt dah gamau beresin tpi aku yg disebut gila harus diruqyah anjing pengen punya rumah sendiri biar bisa pergi jauh dari keluarga ini minimal aing lah yg mati duluan	Anger
sama diri sendiri aja gk jujur, kalo sakit yah bilang bodoh, obatin, bukan di sangkal !!	Anger
etmin harus banyak banyak sabarr:') walau sebenernya ak liatnya juga ikutan emosi	Anger
sampe gua pernah bilang ke dia "kalo ketemu kucing saya dirumah situ tabokin aja pake sapu, tusuk kepalanya, lemparin aja dari lantai 2 situ" saking udah kesel marah bgt	Anger
gw mau marah bgt bacanya yaallah masi pagii ini emosi gw di uji mulu perasaan	Anger
masih pagi loh, udah ada yg bikin emosi aja	Anger
goblok mah goblok sendiri aja buibu.. tetangga di gresik kmaren gini semua. miris. punya komunitas bego nan tolol itu hal tergaenak yg pernah gua alami 3 tahunan disana.	Anger
gue marah tapi gue sayang sama lo !!	Anger
aduhh si tolol keceplosan	Anger
yg gak menyebalkan di dunia ini cuma reinernajskakeksbaku pgn marah anjingg pgn teriak ngentot sekeras kerasnya	Anger
terpantau balas dendam goro" sumpek ndek dosen sing sak penake dewe	Anger
bodoh..	Anger
kenapa bangsat	Anger
tak sah tak bodoh	Anger
tahu tak benda bodoh apa yang aku dengar dekat radio pagi ni? lagu hael 'kelentang kelentung' diorang nyanyi translate ke english tak memasal era ni dah kena maki	Anger
hah paling benci emang hal begitu.	Anger
sjshhd yaampun iya pantesan, ih bego banget aku	Anger
padahal kubu kamu juga buat naik daun kan anis rakyat juga gak bodoh tolol	Anger
lain kali otak tuh biarin aja stay di kepala jangan dipindah pindah ke kontol juancok, tolol kan jadinya. gih musnah aja, ngehabis2in oksigen aja kalau hidup	Anger
baju ilang lagi laundryan, pagi2 dah bikin emosi	Anger
bodoh tdk apa tapi jangan dungu om said didu belajar mufon dari sakit hati om	Anger
¼kata kasar // harsh word ¼ bismillah asu babi bajingan celek jancuk kontol monyet tai anjing ngentot goblog tolol asuu astaghfirullahalazim, maaf	Anger
padahal de gea baru dapet penghargaan, udah dibuat sedih lagi sama tim tolol	Anger
bangsat	Anger
salah bank katanya tak bagi paperwork pakai letterhead firma dia. eh eh. kau yang bodoh ok. bank pon kata kau tak check sebelum bagi cust sign	Anger
no 3 sama 4 tolol banget bngst	Anger
dia siap kata kalau alter perkataan kena sign tepi tu. hello, aku ke yang kena sign? tanya la front hang apesal aku lak yang diragukan. nasib x kena carut aku dahlah ak marah betul kalau org spoil mood ak pepagi	Anger
luffy : selain bodoh, kau juga pengecut! aku tidak menyukaimu..!	Anger
di bilang kalau sudah hatinya hitam mana ada bisa bedain putih atau hitam. yg pintar bisa mendadak bodoh kalau sudah hatinya penuhin dengan penyakit hati	Anger
jangan bodoh, ga boleh kena umpan	Anger
apalagi bodoh	Anger
marah nih nunaa	Anger
5/6 aakkkk benci kalo pulau2 kecil, ga paham	Anger
takan ada kesempatan kedua jika tahun ini kalian masih bego semua data hasil kaya saya sia sia buat cerdaskan kalian	Anger
baunya busuk banget sumpah, gatau kucing w nih punya dendam apa sama gue pokoknya tiap dia kentut pasti deketin dan sok2 manja. aslinya kentutt	Anger
centi bgt bangsat	Anger
lagu ngegalau kelas 10 pas lagi jaman jamannya galauin cowo yang seharusnya ngga gue galauin haha dasar bodoh	Anger
inilah contoh orang2 yg belum siap bersosial media ya gini nih udah close minded, racist, bodoh attitude gak ada	Anger
tiap kali nak marah mesti kena mcm ni. hahah takpela tak jadi nak marah	Anger
emosi dri kmrn ga ilang"	Anger
kyak gini nih manusia paling tolol! dikit dikit bawa agama, pola pikir goblok berkedok agamis.	Anger
harinih nak pegi sekolahkan lawyer bodoh yang menyusahkan customer. haritu dah sign paperworks semua alih2 dia kata document silap print and i pula kena all the way pegi sign balik. firma bodoh itu langsung taknak bertanggungjawab even datang half way to meet client	Anger
bodoh punya orang ! aku doakan makanan yg kau beli jatuh terburai tanpa sempt kau masuk mulut pun. amin	Anger
emang emosi	Anger
sumpah bikin emosi aja pagi pagi	Anger
satu keluarga suka kucing tapi ada 1 orang yaitu nenekku yang benci banget sama kucing kalo ketauan main kucing pasti diomelin, diperingatin toxo, penyakit, terus bulu nempel sebel banget apaan sih	Anger
aku benci isi kepala ku isi hatiku dan semua	Anger
iya tuh bapak emak w emang bodoh	Anger
bodoh kau emang.	Anger
saraf pada otak mutanjir kena, ini mah udh ga ketolong tolol nya	Anger
cebong memang bangsat	Anger
nah ini. kalau yg kita benci kejahatan2nya, siapapun wajib dilaporkan. dalam kejahatan itu siapapun bisa terlibat, kan?	Anger
aku benci tahun ini	Anger
pagi pagi dah bikin emosi yaa	Anger
oematmu tolol sih, gabisa bedain mana bunglon mana asli. kebanyakan halu ngentod ama bidadari transparan ya gini jadinya, otack tydak dipakai ya gesya	Anger
artinya lg marah	Anger
terus ujaran naon? ujaran bangsat? ujaran kunyuk?	Anger
gpp gw emosi aja sama lu.	Anger
ayo emosi jangan sabar	Anger
azab jualan ayat lha bego	Anger
duh adek gw bangsat dikasih duit buat infak malah dijajanin	Anger
idih maunya enak di elu aja bodoh	Anger
benci banget sistem kredit. ok lah mereka mau cari untung lebih, tapi ngotak dikit lahh.. pantes emak w bacot bgt kalo 1% itu banyak beli cash di suruh indent 1 bulan udah gitu di diemin (gak ada basa basi atau nawarin lain). kalo kredit dah tuh heboh sendiri mereka nihh	Anger
[cuping marah]	Anger
"jangan marah marah, namanya juga sepak bola, wasit juga manusia, bisa bikin salah" tapi dada dari mana ya lord	Anger
no 3 kaga bener banget menurut gua mah. woii mencegah perzinahan ya lu tahan napsu bego jangan minta poligami. sekate kate banget minta poligami cuma buat muasin nafsu sendiri, jerk. dan no 4 menurut gua penyampaiannya salah distu seolah olah istri ni cuma alat pemenuh kepuasan	Anger
lah adek gue udah lulus kuliah juga masih gue panggil adek. ade ade aje lu yee pagi pagi bikin emosi ni maap	Anger
poin ke 3 tolol banget anjir astagfirullah	Anger
tata lo juga bego yaa	Anger
santai buat cowok , gak ush emosi , sabar ok. biarkan mereka menilai seperti yak apa tentang cowok , kita cukup memilih mana yg lbh cocok haha	Anger
btw perayangan ini lama lama bikin jengkel ya hmm	Anger
ih tolol ya ketakutan tantrum bocahnya dikampus sampe malem	Anger
gausah nambah emosi tad	Anger
jgn percaya org yg berpihak pd rezim bong.. cerdas dikit ga usah banyak2.. kebanyakan ttp aja tolol..	Anger
anjing!! akun tolol	Anger
halah taik. pagi2 dibuat emosi gw, support system support system tatai anjingan	Anger
balas dendam dg cari ini mmg paling elegant	Anger
aneh lu bangsat	Anger
iya itu kan dulu, taun lalu, sebelum tobat jadi pemuja fol ges, ngeyel banget kamu. kamu gatau saya ini pemuja fol ges, profil pake fol ges, mengakui klo fol ges itu godfather saya? kamu tolol banget sih. aku jijik banget sm kmu. capekbbggt:((	Anger
aku benci banget sama kamu,hatimu itu bagaikan busway yg sering mengeluar masukan orang lain	Anger
mau marah ayank update gua udah tidur	Anger
dit, gue bodoh. ranking 35/36 jadi menurut lo, apa gue paham arti md itu sendiri selain mercedes benz?	Anger
bangsat orang yg suka minjem duit pas ditagih" malah lari gausa dikasi ampun	Anger
ahaha benar, pagi pagi sarapan saja. jangan marah marah, nanti lekas tua.	Anger
emang bangsat para netizen, sampe bayi aja dihujat macam itu	Anger
biasaa ada aja org bikin emosi	Anger
kata bapak gua kl dapet mertua atau suami pola pikirnya begini di pikir pikir lg kena bukan cuman bikin sakit hati tp sakit batin dan sakit segala galanya . karena mertua atau suami yg baik gabakalan ngelakuin atau nyuruh hal bodoh	Anger
bangsat, lu jg member malik anjim	Anger
mungkin ngerasa gaenak pak karna gopal udah tinggi jabatannya di aafikabbogor, dan mungkin juga dikira cuma bercanda, mau negur ga berani mau marah juga ga berani mungkin gitu yaa	Anger
kalau nanti 2024 suaranya tetap dapat banyak.. berarti kalian memang pantas terhina dan jangan marah kalau dihina.	Anger
dimesjid jaga jarak..di mall desak desakan..demi kaos rebutan wooii..udah 2022 msh jg tolol..	Anger
tolol banget gue, anjing. kok bisa kelepasan	Anger
pagi2 mmbuat emosi gan	Anger
ada bws yg ngert tweet ku, dia ngira ak benci krna gaada moment bw tah?? ak benci krna trailernya penuh sad moments..	Anger
maless org bego dia soalnya	Anger
faisal basri udah kesal sangat. abisnya si bakhun bela jokowi pake gigi lima, gaspol. sebelum live ngomongnya lain, pas live lain lagi. ya udah, saatnya keluarkan aji pamungkas.	Anger
makin benci dan sebel terhadap agama2 terutama sekali agama yg entu, udah bisanya cuma bikin susah orang, ngga ada gunanya lagi..	Anger
karna kucing gua itu belum di steril jadinya dia cari kucing jalanan biar sama dia dikawinin karna kucing gua ini jantan akhirnya karna kucing gua suka main ke teras tetangga ini dan katanya suka berak sembarangan sama berisik jadinya tetangga ini marah bgt	Anger
lo berdua bego gausah rebutan	Anger
topa tolol, bukan berarti semua orang ikut pindah	Anger
mau apapun yang aing post di medsos ya berarti aing merasa hidup aing udah cukup , bukan buat alesan saria nginjem duit ka aing dan ga bayar hutang, makin sini kaya makin tolol aja emang orang2	Anger
ioe la wax nga doug si yeufou xalei,lolou nga tolol	Anger
vu que wahd marah yesraf 3liya w 3amarli jibi yedkom fougeh je vis kima nebghi ana n3ish w ntweeti cha nebghi w ndir cha y gouli rassi	Anger
bego dimananyaa. eluu ihh	Anger
eitss jangan marah marah mom, nanti asi enggak keluar	Anger
kau lagi bodoh kalau percaya papagomo yang kau panggil papa bodoh tu buat video bertaraf hollywood haha	Anger
tolol sekali jek	Anger
dan hal tolol ini gak akan gue ulang lagi	Anger
pagi pagi udah emosi baca au kesel, gak blh ada yg bikin bian kecewa atau sedih ih	Anger
please jangan buat gue emosi ya pagi pagi, hey para homophobic	Anger
komenannya bangsat semua	Anger
soumu bangsat.	Anger
kalo lu ky gt ya sama aja donh sama kawan2 lu itu yg kalo deadlock ujung2nya cari serep. padahal lu sendiri yg bilang kalo kawan2 lu yuh pada bego. kerja kok modelan ky gt ga nyari mandiri.	Anger
takde warning bodoh ni tikus just brushed past my leg	Anger
aneh si, orng kalo udh cinta kdng kadar kebegoannya meningkat. maaf sender tapi jujur lo bego	Anger
goblok kau bangsat !!	Anger
aduhh ngtd gamau gue bales lg tp kesel ampe ubun2 lohh sini mendingan beb dm gue kasih tau lo dirumah kapan.. gue paranin trus gue jedotin:) pake bawa2 anak gue lagi lo bangsat!	Anger
gatau anjg kesal	Anger
ahok yang nyata pro rakyat yang kalian benci?	Anger
apasi ngentot gajelas. mau kecil, gede juga kalo tuaan gue itu org jadi adek. tolol	Anger
maksudnya apa ya. orang ke begini sengaja atau memang bego presidennya? anj	Anger
gue kagk,gue suka jedotin cewe gue ke lampu merah karena benci gue lamer lama banget,lbh lama lamer drpd masak mie	Anger
cuy ajg wkkwkw tolol semua di rnjna uda paling bener emg aku cuma baca lfs aja, karakternya bener semua tida seperti di rnjna yg mostly pada problematic toxic selfish	Anger
masi pagi ni jangan bikin sy emosi	Anger
nangisin cowok muka pas2an dan attitudenya jelek is another level of tolol	Anger
saja pilih yg kontroversi. mcm saja nak suruh org benci	Anger
pertanyaan salah jawaban salah jawaban salah emosi salah emosi salah keputusan salah keputusan salah tindakan salah tindakan salah hasil salah hasil salah nasib salah nasib salah hidup salah	Anger
arghh emosi liat bang ziel	Anger
dih tolol	Anger
gini amat punya motor kudu nyuci sendiri, ntr kotor sendiri dhehxhwh kesal	Anger
baju bodoh yg gimana sih	Anger
emosi mulu nih lansia	Anger
kasian nih org, istilah "anak kolong" aja gak tw.. bisax main medsos tp malas membaca, bego beud	Anger
lah iya ya pernah agx tolol ak	Anger
mau marah	Anger
eh, ngomong gitu di benci sama orang jepang lah jangan sampe kau ngomong gituan terus orang jepang ngangep negara kau nih gk benar etika ny	Anger
bangsat ini siapa yang setel lagu galau pagi pagi	Anger
satu sisi teriak-teriak darurat pandemi, di sisi lain melakukan hal2 bodoh macam ini. kasian sekali nasibmu rakyat	Anger
bohong ya, biasanya marah marah tuh gue liat	Anger
klo benci sama	Anger
makin benci sama jumat. 24 jam termual untuk sebuah perjalanan darat, tasik cirebon tasik. sabtu udah kerja lagi, mantaaaap. badan makin ancur udah ini, tinggal tunggu matinya aja lah.	Anger
kalean apa bangsat	Anger
adaa aja yg memancing emosi pagi"	Anger
nyenye nye, cowok sekarang banyak yang bangsat	Anger
aku jengkel liat si akun yunnie azza a.k.a princes manula inj mb. cari nafkah aja masih berjuang di negara orang lain, sibuukk ngejahatin circle mb ivone di tl. dr kemarin sy liatin ss tweetnya, ngefitnah terus2an.	Anger
si tolol lupa membawa seperangkat alat mandi:))	Anger
semua kadrun benci ahok. itu sdh lumrah.	Anger
di anyara anggota dki, aku pingin macarin model kasino marah aja lucu sewotnya, apalagi pas ngerayu cewek	Anger
benci bgt liat seorang profesional begini, keliatan bgt tukang nyinyir. emg di kedokteran gak ada kode etik yang mengatur tentang etika bersosmed ya?	Anger
hdeuu gw marah yhh tempe digituin, pdhl tempe makanan terenak dimuka bumi inie	Anger
ngomong dari pagi kek bangsat nyusahin bngt	Anger
disgusting. sejak kapan poligami diijinkan oleh agama buat mencegah zina? rasul juga poligami bukan sama wanita muda, tapi sama janda dan untuk melindungi mereka, bukan buat ngewe halal. tolol	Anger
jangan bodoh ya ta. dia udah hapus nmor ita. berarti dia pengen hapus ita dri hidupnya. so ita harus bisa untuk tidak peduli dengan kehidupan sosmednya. dia aja bisa masa ita gk bisa. please jadilah kuat	Anger
undang2 bodoh pala hangguk ko dah hentam blkg, sah2 laa salah. jarak between kenderaan tuh 3 saat atau selang 3 kereta. takkan tak tau undang2 jalan raya bodo piang ngat aaiihh. meh sini keter ko aku sodok dgn backhoe 18 kali, tgk undang2 bodoh ke tak.	Anger
marah beneran ya allah	Anger
bego pelihara! yg dipelihara itu kudunya tuyul ya ceu!	Anger
ah alibi siamah, bebeja weh teu bisa nahan sange, embung coli jadi weh predator. emosi pagi pagi.	Anger
eps 7 saya kesal dengan gwinam ni ngapa kaga die sih? emang zombie immortal yak? udah jatoh dari lantai 4 bos, apa harus di shot gun baru die ni orang? terus namra bisa feel gwinam, tapi gwinam nggak bisa atau nggak ngerti?	Anger
emosi bgt miu tahan aku supaya ga gebuk ele	Anger
bikin gue emosi aj	Anger
orang tuanya ; "oh gini toh kelakuan anakku yang sebenernya" sambil muka emosi ala sinetron yang ngomong dalem hati.	Anger
makin banyak orang tolol asu goblok	Anger
kamu aja yg tolol bin dungu..!!	Anger
kalo bodoh jan ngajak2 org lain dah, stress	Anger
ada banget kan paniknya lo hahhaa eh eh kenapa? kirain sakit gatauny bego	Anger
oh gitu ya? kalau w mah dr awal w masa bodoh dg corences w ga minta ya tp kalau w mati dibunuh dia w ora urus berarti itu emang suratan takdir w sampai skrg aja w anti vaksin kq dr awal w anggap corences itu sama dgn flu kalau w ada gejala cukup w menjauhi org aja	Anger
pagi pagi emosi	Anger
bodoh ya bodoh aja, tapi jangan ngajak - ngajak!	Anger
pas mlaku ijo dikon ngucapke habede tau, ilopyu jangan marah yo tau tur nek pas oren kok kon ngucapke ngene njuk le ngomong kepie gek lanang?	Anger
taik kau goblok !! bangsat !!	Anger
kriting bego syiah laknat	Anger
sakit hati, tapi ga berhak marah juga karena bukan siapa2	Anger
sumpah gue benci banget orang kaya gini.. kalau g suka lebih baik diam drpd melakukan sesuatu yg bikin sakit hati, kl ibunya sampai tau gimana sakit nya anaknya digituin mb nya udah sempurna apa? benci banget sama org yg mandang fisik	Anger
bukan emyu namanya kalo ga tolol ya goblok	Anger
males, bikin emosi	Anger
anjing u kontol bangsat memek, munculkan lagi semua karakter yg ada di s1, lanjutkan s1, tp endingnya cacad no good	Anger
oii mangkuk ,sblm ph 22 bln pun harga ayam lat tesco mmg 5.99 bahalol untungla kontol + bodoh free	Anger
anda memang bodoh.	Anger
banget hehe, apalagi kalau lg tidur trus kaget rasanya kaya pengen marah marah	Anger
temen-temen gue aji mumpung semua bangsat	Anger
ntr klo di sadap balik marah, ups.	Anger
suka marah	Anger
apakah kamu juga harus berbuat hal yg sama pada orang lain meskipun org itu tak bersalah padamu? hanya untuk mendapat perhatian dan balas dendam? c'mon,hal tsb justru hanya akan tambah membuatmu semakin dibenci dan dijauhi. cobalah belajar utk menahan emosi dan perkataan +	Anger
punya acara pagi bukannya disiapin dari malem atau bangun lebih awal malah milih marah marah di pagi hari, hdehh	Anger
mental lo tuh miskin banget anjingggg literan 17k giliran lo butuh baru koar koar. benci bgt dah gue kalo begini	Anger
apa apaan ini , benci bgt pagi pagi lewat tl bikin iri dengki	Anger
kurang ajar bgt manusia yg nyebarin id tele gue di gc 'anonymous chat' yg ngcht org sange semua tolol	Anger
mba kuntil bikin emosi	Anger
jangan memancing emosi pagi pagi	Anger
kalo dia marah sampe ngancurin barang kaya hp dia atau apa, plis tinggalin	Anger
lah, tibe kena marah	Anger
kesel ga si anj lo tuh dibanguninnya kyk di kagetin gitu marah kan bgst emg emosi gua	Anger
gosa bebawa mu nad, banyak yg marah. urus liga italy aje	Anger
marah marahh:(	Anger
aku ngadu ke dia dong, tatang marah ngajak aku ke tempat ayato. disana dia langsung ngomelin ayato. "lu jadi ketua kelompok ga becus banget sih?! malah anggota lu yg nyariin buat ngajakin kerja kelompok sampe babak belur begini diboongin preman sekolah!"	Anger
dia diam diam benci gua, tapi dia cerita ke orang orang yang benci ke dia. dari 10 orang yang dia kenal kira kira 11 orang lah yang benci sama dia	Anger
tapi aku gamau sambil bilang "kalo buat manas manasin mantan mending sama bestie kakak aja biar makin berasa" dengan nada bercanda. dianya malah.. marah. dan aku gak sadar kalo aku udah ada di.. tempat nongki gengnya.. dia fitnah aku abis2an	Anger
bangsat off target lagi	Anger
sudah makan belum bang, janganlah marah atau sedih karena kalah..	Anger
itulah pukimak ny cebong .. udah dy yg d bodohin, teteep jugak bilang org yg bodoh .. kepala hotak kw lah ceby	Anger
kayaknya netizen di tiktok, jauh lebih tolol dibanding netizen sosmed lain deh	Anger
kaya gimana yaa lo tuh baik emang aslinya baik tapi selalu baik ketika keadaan ga baik baik ajah itu susah dan lo di tuntun bgtu kesempurnaan yang harus dilakuin saat lo jd idol bs bikin lo stress depresi yaa kaya gtu lah tpi giliran emosi lu udh bs sedikit demi sedikit di	Anger
tolol bgt asu	Anger
enemy to loversnya bukan yang "omg dulu gue benci dia tapi gegara dia bantuin gue kok gue degdegan sih ternyata dia gak seburuk yang gue kira" tapi yang "gue benci sama lo tapi kalau lo mati gue bakal ngehidupin lo lagi dan ngebunuh lo dengan tangan gue sendiri"	Anger
itu lengkong bego	Anger
mkd kan sudah dilapori. hukumannya cuma ditegur. bangsat kayak arteria cuma ditegur ya gak mempan.	Anger
makikan je. vvip gampang lagi tolol kayak gitu	Anger
yang lebih sedihnya di tempat kejadian gaada yg nolong abang gw njing, dia nelpon ke bunda, pada nolong perempuan kontol bangsat tu, secantik apa dia, dia yg ditolong duluan, abang gw kakeknya robek aja gk ditolong	Anger
pen marah marah tanpa sebab	Anger
sender tolol bikin emosi aja pagi2 gini	Anger
gue orang kota, tp tiap pulkam tuh waktu pake legging 7/8 diliatin mulu. apalagi sm yg laki, pdhl gue pake oversize hoodie ttp ngeliatnya ke daerah privacy mulu, risih lah bego. paling aneh, masa gue gowes pake sepatu di blg "ra sah nggo sepatu, nyeker ae" mkstlo ap njir ngatur	Anger
gue ngetwit lumayan emosi, ampe bikin thread berantakan gini	Anger
tuhkan marah..	Anger
gua mau nyemangatin org", tp gua sendiri lg ga semangat, aduh keenan knp bodoh bgt si. haloo moots, tetep semangat yaa, luv u.	Anger
ahay bocah tengil tolol, cuma pintar foya2 ngabisin hasil warisan. mumpung masih banyak warisan, terusin aja halunya.	Anger
dibilang setia itu tuntutan. aneh bgt anjingg kalo emg udh namanya sayang mah bakal setia dgn sendirinya tanpa diminta, apalagi kl udh nikah hrsnya punya kesadaran sendiri buat setia sm pasangannya lah. tolol bgtt kesel pagipagi udh dibikin emosi	Anger
aku bukan bermaksud nak biadab tapi ko faham tak bila dalam ramai2 adik beradik dlm rumah ni, parent ko asyik sebut nama ko je, cari barang tk jumpa pun marah ko sorang je faham tk? rasa mcm aku sorang jeke anak knp smua org x blh tngok i bhgia	Anger
sorry to say, gk dulu deh opini nya kak. gamasuk di akal dan hati nurani soalnya. ya kalo sekali dua kali mah gpp, kalo tiap pagi(?) hmm. mending aku rusak hubungan daripada trus trusan nahan emosi jiwa nglawan rekanan gatau diri.	Anger
pak anis for presiden? insyaallah saya dukung, why ? karena rekam jejak beliau yg baik, walaupun beliau pernah dikhianati, tapi beliau tidak dendam & membalasnya dgn pekerjaan & hasil yg baik, bukan cuma omdo & bacot yg di kedepankan, namun mengedepankan hati & kecerdasan	Anger
